pinchStrength,grabStrength,thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,palm_direction,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
0.612237,1.0,96.30057170375656,22.66968170991688,79.29691313555882,81.47049472626512,88.04307046012609,81.12404773305184,85.28314996848184,81.06676078883936,85.0981328019286,81.06871701854615,60.0467379718529,11.008423963310252,5.980014373864763,7.910600162314389,1,0.281303,-0.548084,-0.787701,0.166334,-0.34164,0.924994,0.0363513,-0.158713,0.986655,-0.144993,-0.17857,0.973185,-0.301791,-0.12758,0.944799,m
1.0,1.0,95.31845976065172,11.179554735766317,37.28828068049123,74.5807401272246,35.35560773407866,75.39400793877475,24.919929971661418,71.90429660076653,31.52138658049216,72.22765623760762,12.813318617366741,2.9639247168291507,12.239924151908394,11.893324221662578,1,-0.282895,-0.099846,-0.95394,-0.226077,-0.962249,0.151546,-0.37708,-0.893713,0.24308,-0.483346,-0.875425,-0.00273235,-0.618168,-0.784135,-0.0547839,m
0.835169,1.0,92.78949936508491,1.5636912018276898,78.2860096696764,59.20333528891337,78.45522159169971,59.17648760241891,75.34279525767474,59.61676703386518,77.1500793979619,60.48997001038823,58.68035719157439,5.071522489777731,5.560407305321377,5.046975213675749,1,0.142295,0.138616,-0.98007,0.0792316,-0.952392,0.294402,-0.1996,-0.931619,0.303721,-0.346256,-0.913067,0.215443,-0.566131,-0.796686,0.21163,m
0.916254,1.0,92.13744350713895,21.746045044010692,90.45524523558358,67.90479717068435,92.23070222800091,67.54186963604147,86.37426795249499,80.57316224578133,85.17686460562435,80.62735668187621,70.50922947341074,8.37714685808766,8.820040444648301,9.954946712202632,1,0.324726,0.286454,-0.901386,0.428907,-0.78989,0.438307,0.158297,-0.859946,0.485217,-0.0185891,-0.824323,0.565814,-0.0501979,-0.854894,0.516368,m
0.848153,1.0,94.39820215086802,15.094925241212039,90.0122980550605,75.46625877318803,91.67679800702594,75.46222396929075,89.64687625578799,77.62810883356974,87.31319292059007,77.51418564099548,70.57476042084022,8.137381274065893,5.567535617333628,10.23070414268073,1,0.23067,0.318865,-0.919302,0.488558,-0.669345,0.559722,0.216424,-0.761635,0.610797,0.0621947,-0.806793,0.587551,0.0153807,-0.853469,0.520917,m
0.802978,1.0,95.99970176849989,12.59747632030853,91.2586342140171,77.11441781811892,91.62338607705553,76.88989628551106,92.97793628965165,76.48989846472085,89.47192969640244,76.37862705872489,72.02121613456251,8.428056136297181,3.825729901101235,10.612169983718745,1,0.188534,0.26437,-0.945814,0.47867,-0.608191,0.633229,0.221366,-0.704237,0.674573,0.100904,-0.737717,0.667527,0.0216547,-0.80334,0.595126,m
0.802561,1.0,96.87875504164457,27.47345319097902,89.033751380866,82.94859985289477,91.49057900208479,83.7511077819974,91.94931265874973,84.33559762106933,89.22557495375656,84.25402718812055,70.16041579911224,8.253153581675845,4.030396015297099,10.10166575151637,1,0.48734,0.241094,-0.839269,0.463956,-0.536077,0.705241,0.228592,-0.600166,0.766516,0.0907901,-0.646233,0.757721,0.0268015,-0.714211,0.699417,m
0.635726,1.0,96.87076166831895,27.925583896857173,91.14872137919397,84.2746782386184,91.94513872050422,84.41141896993575,92.067724190127,85.14459751808836,89.48674994427623,87.10247949204471,72.11229618392818,8.79082387482977,4.1028208901544385,9.790800622287884,1,0.531492,-0.0144393,-0.84694,0.384229,-0.266362,0.883979,0.199848,-0.329679,0.922699,0.0308183,-0.384064,0.922792,-0.0615701,-0.425799,0.902721,m
0.666758,1.0,96.86750144941458,27.906163820904016,91.21661827763675,83.94537385310088,91.80692097530722,83.99698537713151,90.94226406391905,85.00400921179875,87.7790125543125,86.6314118763894,72.18825577677786,8.728581816638195,4.741446129599976,9.206085740299102,1,0.520783,0.041652,-0.852672,0.419979,-0.252785,0.871618,0.230565,-0.34019,0.911653,0.0769427,-0.416158,0.906031,-0.113373,-0.475947,0.872136,m
0.690367,1.0,93.35918289324323,36.41430978755481,90.97051128343124,83.82495967292807,91.701509437955,83.98409562328516,92.87215788400296,84.56396659514598,88.51388321058184,86.0228394600201,70.12630200151017,8.774083579337344,3.695257187478825,9.868735495134349,1,0.63026,-0.30544,-0.713778,0.323968,-0.0652111,0.943818,0.134082,-0.096651,0.986246,-0.0199438,-0.1165,0.99299,-0.246098,-0.171004,0.954041,m
0.607346,1.0,91.7582994633523,34.40575739290516,90.79697992916958,84.07542666113211,92.01885744525916,84.28268974107944,91.22732560785379,84.96192784480505,88.6065513428682,85.92240462186507,69.88538125137286,8.800323894323956,4.719896087198159,8.869426383945953,1,0.565523,-0.333322,-0.754374,0.304669,-0.115781,0.945395,0.117799,-0.125195,0.985114,-0.0500698,-0.165773,0.984892,-0.27119,-0.181806,0.9452,m
0.730459,1.0,89.37721484096821,37.95816765192157,90.52525223641766,84.46910740468465,92.07605145049213,84.50896464840544,90.44916076094569,85.09120762324692,88.6351624662578,85.88909229502686,63.77348998012211,8.859982965061622,5.283049486690526,8.48510523455742,1,0.45003,-0.548122,-0.705007,0.245107,-0.241539,0.938926,0.0817466,-0.184685,0.979392,-0.110724,-0.168931,0.979389,-0.315726,-0.0921363,0.944367,m
1.0,1.0,93.02096002271665,13.57614204604502,48.13746235623793,68.36011106664245,43.548432852298944,67.93510937756349,41.181349030771194,66.92064221894336,44.874321722850695,67.41674860813133,22.713204170792878,4.539511414040278,6.264920282840473,12.50685663270572,1,-0.334107,0.144134,-0.93145,-0.140883,-0.990024,0.00218594,-0.307651,-0.951245,0.0220083,-0.413847,-0.909303,-0.0435872,-0.52733,-0.847883,-0.0549324,m
1.0,1.0,96.25844667999259,13.58746692269026,35.65215976959627,81.93497368408534,23.6208053685395,80.6138337214132,18.675773200475955,79.76755214334938,29.4391972462671,80.08690381805995,6.984273073751346,5.050276218852941,7.673977783688263,12.38713741763324,1,-0.277487,-0.179965,-0.943723,-0.28289,-0.910941,0.300266,-0.452982,-0.865705,0.212982,-0.526414,-0.841354,0.122518,-0.648415,-0.755038,0.0973419,m
0.714831,1.0,83.22605431314705,37.95019730993733,91.56248721798461,84.35781225747252,90.17506297317492,84.46776272693982,83.73451395847775,86.4857089608925,82.10896062748202,86.99964841046675,69.61741046501058,9.259003956420491,9.66781863230325,8.996682093134273,1,0.296346,0.0141762,-0.954975,0.361561,-0.586429,0.724827,0.21047,-0.622345,0.753916,0.0696373,-0.701169,0.709586,-0.0469658,-0.721265,0.691065,m
0.565214,1.0,83.29006336813634,37.91504934631991,91.48486249497739,84.87117060240061,91.44855286497616,84.73669095521933,92.94586151100785,84.59742127743199,88.25707268901967,83.8859188781275,69.5282681774605,9.253910268899256,3.705698320722299,11.06212616749305,1,0.413808,0.0898015,-0.905924,0.316291,-0.567238,0.760395,0.19682,-0.600795,0.774795,0.0677713,-0.620823,0.781016,-0.0506717,-0.70755,0.704844,m
0.539273,1.0,83.31561283926841,37.9006954270571,91.5694433518589,84.45696856069596,92.3624129887287,84.39667036022809,92.12441940009695,84.76676976321646,89.43692885398389,86.15281342102557,69.668674736862,9.041387042380386,4.4976863753162215,9.571227973338768,1,0.403714,0.25864,-0.877565,0.414431,-0.595273,0.688402,0.260303,-0.651562,0.712537,0.124595,-0.705064,0.698113,-0.0155534,-0.741823,0.670415,m
0.504685,1.0,92.96054846415673,6.24123345133205,92.03338866155694,52.960393535604275,91.52413860002416,52.37196463814994,91.69229160536065,51.721046161387015,89.05013902085176,51.02537515208624,68.5364650722343,9.212679316730494,3.9552199486771,9.991421270971575,1,0.140926,-0.342357,-0.928941,0.0763647,-0.673097,0.735601,-0.13568,-0.662587,0.736594,-0.315884,-0.646663,0.694294,-0.458457,-0.649652,0.606441,m
0.740629,1.0,95.77332406596533,22.720166768825344,91.27771170691625,56.216339361784165,91.93965564106428,55.37950535109639,90.81549048065901,52.57261919167533,88.91794975346274,51.18581737620899,71.45307390309634,9.071710476788596,4.8790689816282455,9.585220568841667,1,0.420175,-0.352746,-0.836076,0.0603454,-0.683159,0.727772,-0.141954,-0.659941,0.737785,-0.333843,-0.68036,0.652426,-0.47972,-0.673428,0.562461,m
0.888014,1.0,95.57627543915014,26.669173750041857,91.37760629930979,54.80795070708541,91.87708060311834,53.831352218437395,92.03892752344355,52.54474273735347,88.8838675514415,51.22887965674948,71.0354508477419,9.074077081760816,4.001256565398044,10.21300294262412,1,0.471565,-0.395706,-0.788063,0.0633096,-0.686799,0.724085,-0.143454,-0.667157,0.730974,-0.331013,-0.653738,0.680483,-0.479572,-0.662428,0.5755,m
0.888467,1.0,74.26761212773911,25.220113937368684,86.55075488213409,62.16571882610312,83.6925032883565,61.74699012675535,83.68122096206154,61.75072615655873,85.88938620053534,64.58051962223152,53.18405346799714,8.211878203930775,3.182735738372114,8.906573382398864,1,0.121111,0.0871307,-0.988808,0.56507,-0.77297,0.288469,0.322638,-0.90495,0.277436,0.164387,-0.951306,0.260757,0.074842,-0.9444,0.320169,n
0.98045,1.0,74.1716383209478,25.331125297699543,83.56096479339008,61.82231318352448,80.4965328403559,62.19173199598869,82.65365735312284,62.99610104491829,83.66222927774798,66.08806803248476,50.13222763501374,7.407643074915861,1.946511606282166,8.927777623349124,1,0.116999,0.0382195,-0.992396,0.550572,-0.792089,0.263564,0.287897,-0.918125,0.272328,0.147286,-0.94061,0.305876,0.0547189,-0.935696,0.348539,n
0.568268,1.0,74.14295672142723,25.364868082320843,90.07497732903738,79.81984002139663,88.75118732524216,80.07805695069904,88.61998055902119,80.34687130136187,86.86243722009874,80.29160253630319,56.66990422760111,8.60132797366297,4.214180796475221,9.565934092536304,1,-0.207905,-0.117937,-0.971013,0.729335,-0.46259,0.504064,0.553272,-0.56477,0.612311,0.443053,-0.618466,0.649002,0.352236,-0.678822,0.644306,n
0.805958,1.0,74.12892442391019,25.380531102570803,82.56656831191083,77.3660468206222,80.39057130499947,77.1189776149893,83.13115927554931,76.98912586405116,80.93907867979499,77.11847937070192,49.126124482170546,6.74662286313802,2.1195048501159226,9.976651161569917,1,0.0965654,0.00784364,-0.995296,0.488289,-0.728784,0.48005,0.214373,-0.833183,0.509755,0.0752606,-0.837922,0.540577,-0.0144255,-0.87408,0.485568,n
0.958513,1.0,74.12131521056051,25.389381637294083,73.69545975118653,82.5623574357791,71.42111337748409,82.64258555678623,72.40765211804549,82.5757007296206,72.63465739375071,82.8239482073652,40.13148838152274,4.691496670679257,2.756417619438289,7.546928974885563,1,0.207345,-0.0352202,-0.977634,0.373335,-0.781558,0.499788,0.0800768,-0.860786,0.502629,-0.00898508,-0.87184,0.489709,-0.136496,-0.877643,0.459468,n
1.0,1.0,74.11707502149696,25.39470613298751,57.46315414497802,85.66791968208524,59.02305044643701,86.02070414563032,60.777490097828455,85.75964326572634,59.85212732815013,85.51776535110714,23.962625988409563,2.792851512102156,0.9499580248685945,9.852351805918866,1,0.158268,-0.0675267,-0.985085,0.361415,-0.883371,0.298389,0.0516264,-0.922983,0.381362,-0.0868178,-0.916388,0.390763,-0.175417,-0.93175,0.317915,n
1.0,1.0,74.11480502686719,25.397532348149262,63.0624708016798,85.85024426481824,63.058718707052705,86.55260204650398,66.15355823291257,86.68765850725347,63.625506220925544,87.20898173078639,29.17893356695416,1.4905846301708852,1.5029504381981127,9.745737568257747,1,0.136572,-0.0380747,-0.989898,0.428976,-0.822733,0.372947,0.167916,-0.884026,0.436237,0.00950155,-0.878923,0.476869,-0.087307,-0.907529,0.410815,n
0.542253,1.0,74.1119429040853,25.400354025471557,90.90022857988957,85.32883331953636,87.04425897377925,85.47676137179712,88.17693423255848,85.66764845309386,85.83791090462798,85.82367814059027,57.53449385596593,9.407756095883261,3.054874264255218,10.191391952541224,1,0.102668,-0.0787476,-0.991594,0.51048,-0.436259,0.741005,0.284992,-0.574655,0.767171,0.134744,-0.605053,0.7847,0.0951632,-0.665697,0.740129,n
0.559487,1.0,74.10987484776938,25.402714299691585,91.32612457572374,78.83692852877614,91.01341718858734,78.95196580929851,92.49096783152285,79.39038658740353,88.29961292679398,80.41236911115121,57.971877448146785,8.652558676067617,3.3620705978699545,11.103920978082284,1,0.14283,-0.132175,-0.980882,0.503905,-0.472583,0.723011,0.279543,-0.560315,0.779682,0.102659,-0.587184,0.802918,0.0526387,-0.658857,0.750424,n
0.932692,1.0,74.10770571819036,25.405263663375692,73.46000025766001,84.79240444514613,71.07610049136055,84.885438224994,73.1552559807121,84.8788283684251,72.78232102724078,85.02833844342868,39.83612158737137,4.814751750531,2.0014536259655453,8.310637209503994,1,0.20192,-0.0934699,-0.974932,0.324475,-0.758123,0.565655,0.0370141,-0.820647,0.570235,-0.0622863,-0.814867,0.576292,-0.170697,-0.827523,0.534853,n
1.0,1.0,74.10759029866644,25.405954367127418,68.7816335640325,85.58874094503223,66.97115720540567,85.87585033862611,69.03347243184156,85.99365513999977,68.81151937333082,86.18599417579819,35.01673608748357,3.6405835016332633,1.8072595716810846,7.9769572809233065,1,0.219512,-0.0908731,-0.971368,0.300597,-0.802468,0.515448,0.0201551,-0.852312,0.522645,-0.0738947,-0.845338,0.529097,-0.188113,-0.854577,0.484058,n
0.882653,1.0,54.93329311003922,41.75825561034182,79.06703100741277,80.97401258143294,76.63286857028645,80.88965417723041,78.37971358029685,80.82679826398754,77.74930037806087,80.72050850126632,64.44914364957519,6.3022076556853905,0.9227934515499463,10.017186304239926,1,-0.0428733,0.0661282,-0.99689,0.4309,-0.723796,0.53893,0.170506,-0.821693,0.543827,-0.00799541,-0.833183,0.55294,-0.051604,-0.861452,0.505211,n
0.882259,1.0,54.89596870457386,41.79242355955278,79.0447465153409,80.81734005383086,76.8352620659866,80.61835513851753,78.86329787774635,80.43508602385114,78.46150709883192,80.25413507193647,64.42351965534965,5.959967779655487,0.8968035970035592,10.010601131829162,1,-0.0444706,0.0564134,-0.997417,0.437249,-0.717773,0.541862,0.164173,-0.817888,0.551458,-0.00985981,-0.826841,0.562349,-0.0488577,-0.854034,0.517918,n
0.939781,1.0,84.1562133888682,2.017262860822769,84.36828923088223,38.97321826180882,83.88075488581934,39.63128777372944,76.61507142501193,37.60077512200341,78.9337790682921,37.512821280927064,55.779120751178745,6.277867531920957,9.786618763089262,4.005891241159872,1,-0.29347,-0.0251017,-0.955639,0.00157954,-0.994192,0.107607,-0.257457,-0.948531,0.184404,-0.410046,-0.912008,0.010175,-0.621791,-0.781774,0.0469558,n
0.889087,1.0,85.49291790168493,4.263313089984685,83.2786908731549,44.825928258206496,82.57574440393847,45.09172933398164,75.63872825088711,40.39360496247675,78.04071252338659,40.664216683224566,55.09749896504397,5.9821178730718945,9.43559759093935,3.7194843033632705,1,-0.308845,-0.0356804,-0.950443,0.0773977,-0.97739,0.196768,-0.199504,-0.942098,0.269535,-0.369962,-0.927178,0.0588946,-0.592046,-0.799362,0.102476,n
1.0,1.0,94.57347605796924,28.42081413785368,59.826665437438656,85.82012668189883,60.31742758444787,86.53964524130308,59.46881040784532,87.2087410165643,58.136407403159616,87.68487080245909,41.229764634347035,0.5682846643721241,3.0253791461341666,10.352427632311851,1,0.380271,0.17057,-0.90901,0.288651,-0.933965,0.210692,0.032574,-0.95675,0.289081,-0.115143,-0.952466,0.282047,-0.201565,-0.955592,0.214978,n
0.808911,1.0,94.59824188812706,28.33355098115849,76.57883647908004,84.95545246570009,75.53320758219327,85.01699947679941,71.33271492748767,86.72682991821465,69.37470520102795,87.21399459094783,57.08498790193881,5.304149895943657,6.434363891546431,11.07868989722281,1,0.398525,0.161896,-0.902756,0.345135,-0.803464,0.485106,0.0938038,-0.848504,0.520808,-0.0898912,-0.873423,0.478593,-0.133093,-0.901951,0.410818,n
0.610328,1.0,94.62204444879427,28.247902620762694,90.25305394665423,85.08818167948662,91.79722131458337,85.0846931036606,80.72359797069315,86.25140450406434,78.671267094771,86.28381447854464,70.42284659706675,8.487528885835236,13.74159299276016,10.587342386090375,1,0.38662,0.186914,-0.903099,0.430018,-0.611053,0.664604,0.214376,-0.649356,0.729643,-0.00635233,-0.793752,0.608209,-0.039177,-0.837215,0.545468,n
0.602444,1.0,94.62577541234566,28.236999563895534,90.4151728767614,85.50221914401806,91.58360034730033,85.72682038938675,80.76227701662373,86.31146560394767,79.19124247091511,86.42335648425586,70.53838711917106,8.626043158393683,13.500929681443719,10.348735304200831,1,0.400551,0.145727,-0.904612,0.407664,-0.576092,0.708469,0.213653,-0.608867,0.763959,-0.014102,-0.764268,0.644744,-0.0441162,-0.805061,0.59155,n
0.597399,1.0,93.82140137085534,14.212527176132358,88.28719167729547,84.84317302220363,88.68355242469644,85.43297829275954,82.08036063114635,86.13222036400774,79.22451917541301,86.36708251973603,68.76165387147171,8.000873710463937,9.461397207079944,10.425613993939633,1,0.137409,0.152971,-0.978631,0.441943,-0.571018,0.691827,0.222907,-0.610256,0.760198,0.0193932,-0.712166,0.701744,-0.0505557,-0.764554,0.642574,n
0.565736,1.0,94.86281801000437,11.6233187482701,90.10815554023732,85.47485868436773,90.26245621850558,85.81460043647411,85.87048564121122,86.18086329623542,83.38204908113163,86.56937128754586,70.66945817406432,8.408715920145855,7.353243467752406,10.419451435453132,1,0.107661,0.197985,-0.974275,0.471596,-0.529078,0.70546,0.25823,-0.589133,0.765663,0.0402021,-0.678944,0.733089,0.00330017,-0.731329,0.682016,n
0.960055,1.0,73.5667476974734,36.59714462265056,88.91856950159436,80.37074647708982,87.96371596643658,80.69266190453563,87.54727802263481,80.5276834211862,85.9191428401551,80.54020203780219,62.35434363851744,8.298398230119831,3.7680920579423174,10.004784117023759,1,0.338225,-0.00313691,-0.94106,0.443825,-0.520072,0.729756,0.222809,-0.615441,0.756034,0.0266574,-0.677803,0.73476,-0.0085086,-0.726124,0.687512,n
0.892804,1.0,73.55792821951485,36.637134480258645,90.4304329865317,84.07617696588622,90.19098596589942,84.33062481707303,88.63782229143277,81.27140856672229,86.6773119508775,80.56801788262415,63.89138305610395,8.625172200820161,4.876007658756706,10.131229954708523,1,0.338729,-0.00694065,-0.940858,0.419109,-0.451715,0.787592,0.222194,-0.531038,0.817697,0.0218096,-0.652214,0.757721,-0.0111451,-0.714491,0.699556,n
0.745494,1.0,92.77965036102708,4.1734767223751925,72.35003355848663,67.89611711000555,74.31479479963619,67.9558642327348,63.16637003241845,64.17204888246593,65.55151558667762,64.19338786232889,51.6521225235447,5.962615226228273,13.467722561903926,4.168951647114383,1,-0.00415504,0.00892938,-0.999951,0.121126,-0.863493,0.489601,-0.091286,-0.83957,0.535526,-0.24694,-0.933585,0.259692,-0.434254,-0.865702,0.248964,n
0.83763,1.0,94.65236478352547,1.3804543689599895,72.43106500508266,71.40665286829781,73.92952822996662,71.21973588292815,64.30142231675995,66.77059393803141,66.72296844569546,66.88303133241574,53.289770416715434,3.9827400472648242,11.891479097248384,4.196785262977245,1,0.124639,-0.0128982,-0.992118,0.154323,-0.829109,0.537366,-0.112579,-0.81198,0.572725,-0.263616,-0.911206,0.316559,-0.453445,-0.836775,0.306913,n
1.0,1.0,82.26343813789073,15.26322947613259,36.00815762964933,88.12890255955331,29.69084419160408,89.13612008690572,29.331116010411634,88.1872002063852,35.29269749099328,85.64106821660998,10.098735709916191,6.347231063960485,5.495143112202911,9.076245765033189,3,-0.627397,-0.0110363,-0.778621,-0.771185,-0.246416,0.586987,-0.743372,-0.111383,0.659539,-0.768991,0.00538307,0.639236,-0.813848,0.133413,0.565555,o
1.0,1.0,78.93734945448492,22.462257260230825,29.382906755305015,87.9224364985593,29.696495781759197,89.13687214288016,28.08880164674679,88.17172882050485,34.94837734564362,85.60301087644937,10.820720755625237,12.351493103826538,5.40768965079774,8.555658614879079,3,-0.582679,-0.140165,-0.800524,-0.746101,-0.365532,0.556524,-0.771279,-0.114968,0.626028,-0.814834,-0.00535919,0.579669,-0.857288,0.119656,0.50074,o
1.0,1.0,79.22671421445055,25.44039787091377,28.320143995029316,88.06558878175211,29.697348957176793,89.13695667009212,32.629996924963294,88.41002754298104,37.28077765839239,86.06223984663094,10.177688791708697,13.4685499850052,4.603638490006746,8.0283051676293,3,-0.385765,-0.206362,-0.899222,-0.893015,-0.300671,0.334844,-0.913058,-0.0448773,0.405353,-0.903195,0.0634672,0.424512,-0.923933,0.187392,0.333515,o
1.0,1.0,72.38394928168135,40.4419633360963,29.744342247019084,88.25579940317711,29.698956897556275,89.13660760050493,50.04780753687691,80.3462704924901,50.51508508381928,76.9805968582133,4.619294638851479,13.775829466520836,19.15373324130137,9.382042325805498,3,-0.395173,-0.506263,-0.766509,-0.747032,-0.489496,0.449818,-0.838123,-0.235095,0.49222,-0.76047,-0.10722,0.64046,-0.85513,-0.00782989,0.518354,o
1.0,1.0,66.44585217988754,39.663355770280766,30.21313729078693,88.37768754068114,29.69905942038791,89.13705758287617,67.31880524335841,69.04114440602618,63.290740052672305,67.6216533510317,3.0436806841752193,13.324290051618213,36.17325599125247,9.586099749939327,3,-0.344908,-0.489619,-0.800819,-0.738946,-0.55618,0.380292,-0.859971,-0.312861,0.403197,-0.751081,-0.157156,0.641233,-0.860048,-0.0329444,0.509149,o
1.0,1.0,62.46972787884469,41.69299267555395,30.291957339277605,88.39865473420636,31.371505800700525,88.23261728048273,68.80255135288692,68.89596883676482,70.0644662870803,68.25424408738195,7.874818220668136,12.677467874204012,35.94739404422248,7.276230856338049,3,-0.73917,-0.45871,-0.493165,-0.507635,-0.435305,0.743516,-0.57525,-0.177442,0.7985,-0.347855,-0.0076377,0.937517,-0.39829,0.126488,0.908496,o
1.0,1.0,75.09132743383222,36.2090051081202,30.31052387766426,88.40292078969165,32.689143970711285,87.5302705579057,71.94007956006355,71.3172497948587,70.1165124404145,68.27221207892828,6.711564468168205,12.345071227811035,37.71783465014019,8.863690198663551,3,-0.452072,-0.670696,-0.588045,-0.694055,-0.408037,0.593121,-0.779196,-0.149892,0.608593,-0.545136,0.0793106,0.834588,-0.66337,0.171619,0.728345,o
1.0,1.0,70.12310921503796,42.04006420502804,30.323505519471695,88.40718699566456,32.809407525104184,87.4653076104495,66.72860386543316,77.83634881064204,62.76441039690937,76.1164207994364,1.4607756672832686,12.30814477494769,32.44192882490722,11.119772064623291,3,-0.386485,-0.577117,-0.71942,-0.790614,-0.433575,0.432368,-0.866471,-0.174516,0.467732,-0.643154,0.0144355,0.765601,-0.760941,0.0939363,0.641985,o
1.0,1.0,77.06760149555173,41.647050424139245,90.45551655416325,33.31877671811179,91.71687701947108,32.94495187771856,93.4331072341498,39.49002498478697,86.61534144138885,39.25789967569827,56.64610301851592,9.173352476355301,3.8132627318404335,11.624964779003777,3,-0.365276,-0.421034,-0.830243,-0.912542,-0.229425,0.338572,-0.916129,-0.042047,0.398671,-0.862147,0.0444944,0.504701,-0.875894,0.292069,0.384065,o
1.0,1.0,80.34658944234725,39.30804928581268,89.76482709165454,33.586121046035515,91.77089204172582,32.98422508578671,85.92242987981864,67.5195362451734,81.24956390704992,65.85146257003876,54.87541953282781,9.222813884819077,9.02879518894994,8.188714784225501,3,-0.33992,-0.432918,-0.834887,-0.951707,-0.145168,0.270519,-0.941014,0.0410201,0.335873,-0.684407,0.0568294,0.726882,-0.676683,0.371206,0.635851,o
0.795861,1.0,80.3399321388008,41.659427498250174,89.6449441807607,33.540070857315925,91.79425480634191,33.00107412824097,91.19962820450233,72.39771474484023,89.68702090448825,73.12226633700121,54.41780425895414,9.217933823261495,4.70334304051483,8.627466952545776,3,-0.394821,-0.407418,-0.823485,-0.931796,-0.168594,0.321454,-0.914712,0.0121188,0.403926,-0.489607,-0.0482656,0.870606,-0.452346,0.177982,0.873903,o
0.952234,1.0,75.52906489601062,41.25286486814056,89.62122058269047,33.53213927516477,91.80309958537813,33.007639682959464,86.46557660454422,56.61211805843898,82.32380110012882,53.61375754651604,56.121210014775585,9.216321055240089,8.470965728894512,10.442669554668889,3,-0.204612,-0.615499,-0.761114,-0.86701,-0.371761,0.331794,-0.913052,-0.180408,0.365771,-0.799721,-0.0228344,0.599937,-0.887227,0.111933,0.447549,o
1.0,1.0,84.70407574364316,0.7800736353765685,27.644685741222315,88.56400749281156,24.051525601070157,88.11846000576327,28.721050765805153,88.07246447044471,35.63701231613946,86.00536131187954,8.774387510674813,6.996238459338317,4.559700650521185,6.992927787895852,3,-0.400415,0.102239,-0.910612,-0.942323,-0.255454,0.216267,-0.935487,-0.0958446,0.340114,-0.912468,-0.0110923,0.408998,-0.934142,0.116778,0.337255,o
1.0,1.0,74.69642456646926,37.01931295859158,27.747084177036133,88.59506150778488,24.228416863157616,88.12355988615055,46.129675272356536,88.34281013088938,49.30757430615853,86.78086010639802,16.632252688042133,7.042458486689672,21.436757457138803,7.5120196857417385,3,-0.335604,-0.337486,-0.879473,-0.958368,-0.259639,0.118819,-0.963294,-0.103956,0.247501,-0.806069,-0.0220056,0.591412,-0.838238,0.0853052,0.538591,o
1.0,1.0,84.53445742359241,40.28942096633149,26.09625582086167,85.5041252793611,24.327862602268087,86.10515997512725,56.98229762215332,82.36187548843101,57.32884270182802,78.88722451150862,15.709968764099052,4.574669208515171,31.839201256670673,8.389708959986697,3,-0.352857,-0.689928,-0.632053,-0.965737,-0.192449,0.17411,-0.976569,-0.00487689,0.21515,-0.756068,0.099814,0.646837,-0.818379,0.212632,0.533895,o
1.0,1.0,67.9786879539296,40.59641064288942,26.06951317101185,85.9428747745787,24.35534212617633,86.11265988112278,58.05757384503666,80.04502132688111,55.3632086476385,77.45000130860396,14.361444395183272,4.583187638188327,32.9531862868135,11.53524243773219,3,-0.354422,-0.494555,-0.793599,-0.876555,-0.415648,0.24267,-0.932158,-0.234842,0.275555,-0.735753,-0.0631537,0.674299,-0.851317,0.00645207,0.524613,o
1.0,1.0,74.79932825819094,39.62555831916356,26.056554440898026,86.06970931129167,24.366250999818675,86.11437243945763,68.74233881019667,87.17901464324687,67.86236711673888,86.16835236755718,11.959683625271047,4.58673844329636,43.52580375312877,9.116182318601426,3,-0.302158,-0.62087,-0.72334,-0.928172,-0.329155,0.173648,-0.970314,-0.143101,0.194971,-0.573687,0.072248,0.815882,-0.64697,0.141446,0.749282,o
1.0,1.0,74.84353173023221,40.31714156185135,26.05118779087031,86.11419566444191,24.372390147151005,86.11507051544386,67.96459096504978,86.59126017315049,66.14142732011891,86.10560284992316,10.557952935428078,4.5875771272768,42.70447886713355,9.725432880105526,3,-0.225085,-0.648724,-0.726976,-0.905993,-0.393815,0.155198,-0.962334,-0.211035,0.171399,-0.617647,0.0291181,0.785916,-0.702094,0.0914145,0.706192,o
1.0,1.0,73.44062437623028,41.63016402343153,26.049653705496535,86.12803060725349,24.376701800508446,86.11689064065084,70.6052527259729,78.4910599237824,66.84061185983656,79.32872947147216,12.532558239199139,4.588422445636869,45.29240466436199,10.155947681156729,3,-0.167496,-0.640289,-0.74965,-0.8592,-0.494265,0.132206,-0.934154,-0.319571,0.15884,-0.679449,-0.11179,0.725157,-0.773013,-0.0163745,0.634179,o
0.900307,1.0,91.40184289428583,5.105714837284145,27.853465646475755,87.26200143947352,12.497190425717084,87.71520585288319,3.4110541809543546,87.4791602819839,30.29042931008111,80.5022933199145,20.614381927616346,2.790240000673057,4.665927198624248,20.03616236043224,3,-0.405893,-0.0974765,-0.908707,-0.934059,-0.357048,-0.00712245,-0.978452,-0.196274,0.0640964,-0.99058,-0.130868,0.0402949,-0.963351,0.0185773,0.267601,o
